"sistema","region","zona.de.carga","nodo.id"
"SIN","PENINSULAR","MERIDA","08IZE-115"
"SIN","PENINSULAR","MERIDA","08IZI-115"
"SIN","PENINSULAR","MOTUL TIZIMIN","08IZL-115"
"SIN","PENINSULAR","CANCUN","08KAB-115"
"SIN","PENINSULAR","CAMPECHE","08KAL-115"
"SIN","PENINSULAR","TICUL","08KBL-115"
"SIN","PENINSULAR","MOTUL TIZIMIN","08KOP-115"
"SIN","PENINSULAR","CANCUN","08KUK-115"
"SIN","PENINSULAR","CHETUMAL","08LAC-115"
"SIN","PENINSULAR","MERIDA","08LEE-115"
"SIN","PENINSULAR","CAMPECHE","08LRA-115"
"SIN","PENINSULAR","CARMEN","08LTE-115"
"SIN","PENINSULAR","TICUL","08MAX-115"
"SIN","PENINSULAR","MERIDA","08MDA-115"
"SIN","PENINSULAR","MERIDA","08MDN-115"
"SIN","PENINSULAR","MERIDA","08MDP-230"
"SIN","PENINSULAR","CHETUMAL","08MHH-115"
"SIN","PENINSULAR","CANCUN","08MPA-115"
"SIN","PENINSULAR","MERIDA","08MTO-115"
"SIN","PENINSULAR","RIVIERA MAYA","08MYK-115"
"SIN","PENINSULAR","MERIDA","08NCM-115"
"SIN","PENINSULAR","CANCUN","08NCT-115"
"SIN","PENINSULAR","CANCUN","08NIH-115"
"SIN","PENINSULAR","CANCUN","08NIZ-115"
"SIN","PENINSULAR","MERIDA","08NTE-115"
"SIN","PENINSULAR","RIVIERA MAYA","08PCN-115"
"SIN","PENINSULAR","CANCUN","08PJU-115"
"SIN","PENINSULAR","CANCUN","08PKP-115"
"SIN","PENINSULAR","RIVIERA MAYA","08PLY-115"
"SIN","PENINSULAR","CANCUN","08PMO-115"
"SIN","PENINSULAR","CARMEN","08PMR-115"
"SIN","PENINSULAR","CANCUN","08PMU-115"
"SIN","PENINSULAR","MOTUL TIZIMIN","08PPH-115"
"SIN","PENINSULAR","MERIDA","08PPO-115"
"SIN","PENINSULAR","CANCUN","08PSA-115"
"SIN","PENINSULAR","MERIDA","08PTE-115"
"SIN","PENINSULAR","CHETUMAL","08PYU-115"
"SIN","PENINSULAR","CAMPECHE","08SAD-115"
"SIN","PENINSULAR","MOTUL TIZIMIN","08SAE-115"
"SIN","PENINSULAR","CAMPECHE","08SAM-115"
"SIN","PENINSULAR","CAMPECHE","08SBY-115"
"SIN","PENINSULAR","MOTUL TIZIMIN","08SDM-115"
"SIN","PENINSULAR","CAMPECHE","08SHC-115"
"SIN","PENINSULAR","CAMPECHE","08SLC-230"
"SIN","PENINSULAR","MOTUL TIZIMIN","08SUC-115"
"SIN","PENINSULAR","MERIDA","08SUR-115"
"SIN","PENINSULAR","TICUL","08TIU-115"
"SIN","PENINSULAR","TICUL","08TKD-115"
"SIN","PENINSULAR","RIVIERA MAYA","08TUM-115"
"SIN","PENINSULAR","TICUL","08TXM-115"
"SIN","PENINSULAR","MOTUL TIZIMIN","08TXS-115"
"SIN","PENINSULAR","MOTUL TIZIMIN","08TZM-115"
"SIN","PENINSULAR","MERIDA","08UMA-115"
"SIN","PENINSULAR","MOTUL TIZIMIN","08VAD-115"
"SIN","PENINSULAR","MOTUL TIZIMIN","08VAD-230"
"SIN","PENINSULAR","MOTUL TIZIMIN","08VDD-115"
"SIN","PENINSULAR","RIVIERA MAYA","08XLC-115"
"SIN","PENINSULAR","CAMPECHE","08XPU-115"
"SIN","PENINSULAR","CHETUMAL","08XUL-115"
"SIN","PENINSULAR","CANCUN","08YXE-115"
"SIN","PENINSULAR","RIVIERA MAYA","08ZNE-115"
"SIN","No Aplica","No Aplica","09LBR-230"
