"clave","estado","localidad","location.long","location.lat","sistema","region","zdc","nombre"
"04CLI-115","SINALOA","CULIACAN",-107.098900000032,24.3317886304101,"SIN","NOROESTE","CULIACAN","Libramiento"
"04CMI-115","SINALOA","CULIACAN",-107.072091060919,24.2350289171291,"SIN","NOROESTE","CULIACAN","Culiacan Millenium"
"04CMR-115","SINALOA","COSALA",-106.645952139945,24.4871815076686,"SIN","NOROESTE","CULIACAN","Comedero"
"04CNT-115","SINALOA","AHOME",-108.895231478944,25.7820848319858,"SIN","NOROESTE","LOS MOCHIS","Centenario"
"04CRZ-115","SINALOA","AHOME",-108.908545425061,25.7133277766411,"SIN","NOROESTE","LOS MOCHIS","Carrizo"
"04CSA-115","SINALOA","CULIACAN",-107.174058565352,24.2359154766764,"SIN","NOROESTE","CULIACAN","Costa Rica"
"04CUC-115","SINALOA","CULIACAN",-107.279374119687,24.9957831694598,"SIN","NOROESTE","CULIACAN","Culiacan Cuatro"
"04CUD-115","SINALOA","CULIACAN",-107.111628922711,25.0083397050705,"SIN","NOROESTE","CULIACAN","Culiacan Dos"
"04CUI-115","SINALOA","CULIACAN",-107.403918454252,24.914106849429,"SIN","NOROESTE","CULIACAN","Culiacan Cinco"
"04CUN-115","SINALOA","CULIACAN",-107.011338950164,24.8859556855305,"SIN","NOROESTE","CULIACAN","Culiacan Norte"
"04CUO-115","SINALOA","CULIACAN",-107.043469832723,24.3187789116358,"SIN","NOROESTE","CULIACAN","Culiacan Oriente"
"04CUS-115","SINALOA","CULIACAN",-107.090151997677,24.9006090757317,"SIN","NOROESTE","CULIACAN","Culiacan Sur"
"04CUT-115","SINALOA","CULIACAN",-107.167015336017,24.3601335902406,"SIN","NOROESTE","CULIACAN","Culiacan Tres"
"04CUU-115","SINALOA","CULIACAN",-107.348412463398,24.5679077925554,"SIN","NOROESTE","CULIACAN","Culiacan Uno"
"04DMA-115","SINALOA","MAZATLAN",-106.26349549265,23.3018908576367,"SIN","NOROESTE","MAZATLAN","Subestacion del Mar"
"04EDR-115","SINALOA","CULIACAN",-107.496121304238,24.3663273001204,"SIN","NOROESTE","CULIACAN","El Dorado"
"04EFU-115","SINALOA","EL FUERTE",-108.446936168236,26.1436287561183,"SIN","NOROESTE","LOS MOCHIS","El Fuerte"
"04EPA-115","SINALOA","ESCUINAPA",-105.54967261488,22.7823298196104,"SIN","NOROESTE","MAZATLAN","Escuinapa"
"04GML-115","SINALOA","SALVADOR ALVARADO",-107.976813410326,25.3315447935346,"SIN","NOROESTE","GUASAVE","Guamuchil"
"04GSV-115","SINALOA","GUASAVE",-108.784048696363,25.7057242584919,"SIN","NOROESTE","GUASAVE","Guasave"
"04HBL-115","SINALOA","MAZATLAN",-106.431959740395,23.455485332806,"SIN","NOROESTE","MAZATLAN","Habal el"
"04HRS-115","SINALOA","EL FUERTE",-108.911525620871,26.1172219589127,"SIN","NOROESTE","LOS MOCHIS","Hornillos"
"04HTS-230","SINALOA","CHOIX",-108.041824870355,26.4731406845227,"SIN","NOROESTE","NAVOJOA","Huites"
"04HVF-115","SINALOA","GUASAVE",-108.795963722421,25.5653168118153,"SIN","NOROESTE","GUASAVE","Hernando de Villafañe"
"04HYA-115","SINALOA","BADIRAGUATO",-107.583401154184,25.5038900517179,"SIN","NOROESTE","CULIACAN","Humaya"
"04ISM-115","SINALOA","CULIACAN",-107.15871544304,24.1396647964595,"SIN","NOROESTE","CULIACAN","Isla Musala"
"04JAE-115","SINALOA","EL FUERTE",-108.709893857232,26.1900649830211,"SIN","NOROESTE","LOS MOCHIS","Jose angel Espinoza"
"04JJR-115","SINALOA","GUASAVE",-108.761806292607,25.6553295660667,"SIN","NOROESTE","LOS MOCHIS","Juan Jose Rios"
"04JSP-115","SINALOA","CULIACAN",-107.177202495809,24.9927984654666,"SIN","NOROESTE","CULIACAN","Jaime Sevilla Poyastro"
"04LMC-115","SINALOA","AHOME",-109.387275859826,25.7653825275187,"SIN","NOROESTE","LOS MOCHIS","Los Mochis Colinas"
"04LMD-115","SINALOA","EL FUERTE",-108.751347758482,26.5819346317824,"SIN","NOROESTE","LOS MOCHIS","Los Mochis Dos"
"04LMI-115","SINALOA","AHOME",-109.086489381254,26.0722369769645,"SIN","NOROESTE","LOS MOCHIS","Los Mochis Industrial"
"04LMT-115","SINALOA","AHOME",-109.092130880437,26.2120725433818,"SIN","NOROESTE","LOS MOCHIS","Los Mochis Tres"
"04LMU-115","SINALOA","AHOME",-108.984280357142,25.8306747940256,"SIN","NOROESTE","LOS MOCHIS","Los Mochis Uno"
"04LVS-115","SINALOA","GUASAVE",-108.219491533923,25.5637491931791,"SIN","NOROESTE","GUASAVE","Leyva Solano"
"04MAC-115","SINALOA","MAZATLAN",-106.217588084619,23.1936823752501,"SIN","NOROESTE","MAZATLAN","Mazatlan Centro"
"04MAE-115","SINALOA","MAZATLAN",-106.325754213523,23.2917427634691,"SIN","NOROESTE","MAZATLAN","Mazatlan Aeropuerto"
"04MCE-115","SINALOA","AHOME",-109.073306190646,25.7722513759134,"SIN","NOROESTE","LOS MOCHIS","Mochis Centro"
"04MLV-115","SINALOA","AHOME",-109.259840067105,25.6548644147055,"SIN","NOROESTE","LOS MOCHIS","Mochis las Villas"
"04MRN-115","SINALOA","MAZATLAN",-106.322553506445,23.471998722233,"SIN","NOROESTE","MAZATLAN","Mazatlan Marina"
"04MTE-115","SINALOA","MAZATLAN",-106.234215039159,23.5989126364721,"SIN","NOROESTE","MAZATLAN","Mazatlan Tecnologico"
"04MZD-115","SINALOA","MAZATLAN",-106.48816430846,23.5770892014265,"SIN","NOROESTE","MAZATLAN","Mazatlan Dos"
"04MZD-230","SINALOA","MAZATLAN",-106.124947660367,23.1458263960982,"SIN","NOROESTE","MAZATLAN","Mazatlan Dos"
"04MZN-115","SINALOA","MAZATLAN",-106.403868092213,23.4500578037242,"SIN","NOROESTE","MAZATLAN","Mazatlan Norte"
"04MZO-115","SINALOA","MAZATLAN",-106.347632668182,23.2068036426616,"SIN","NOROESTE","MAZATLAN","Mazaztlan Oriente"
"04MZU-115","SINALOA","MAZATLAN",-106.237795257324,23.1330900020991,"SIN","NOROESTE","MAZATLAN","Mazatlan Uno"
"04NTO-115","SINALOA","NAVOLATO",-107.617092853861,24.5066614261689,"SIN","NOROESTE","CULIACAN","Navolato"
"04QLA-115","SINALOA","CULIACAN",-107.120086577639,24.1261645046106,"SIN","NOROESTE","CULIACAN","Quila"
"04ROS-115","SINALOA","ROSARIO",-105.860604382079,22.9985037816757,"SIN","NOROESTE","MAZATLAN","Rosario"
"04SAA-115","SINALOA","SALVADOR ALVARADO",-108.225230464787,25.4527350958213,"SIN","NOROESTE","GUASAVE","Salvador Alvarado"
"04SLA-115","SINALOA","CULIACAN",-107.540058432451,24.935041317199,"SIN","NOROESTE","CULIACAN","Sanalona"
"04SPE-115","SINALOA","MOCORITO",-107.675592083955,25.4583540991834,"SIN","NOROESTE","CULIACAN","Pericos"
"04SRF-115","SINALOA","GUASAVE",-108.787081587858,25.3753379384618,"SIN","NOROESTE","GUASAVE","San Rafael"
"04SVU-115","SINALOA","MAZATLAN",-106.319978294562,23.5310542604894,"SIN","NOROESTE","MAZATLAN","Villa Union"
"04TPO-115","SINALOA","AHOME",-108.927558462584,25.5680694762677,"SIN","NOROESTE","LOS MOCHIS","Topolobampo"
"04TPO-230","SINALOA","AHOME",-109.191934716891,25.9437731441663,"SIN","NOROESTE","LOS MOCHIS","Topolobampo"
"04TSR-115","SINALOA","CULIACAN",-107.355630322855,25.1843152636432,"SIN","NOROESTE","CULIACAN","Subestacion Tres Rios"
"04VND-115","SINALOA","MAZATLAN",-106.345021772594,23.2177946480798,"SIN","NOROESTE","MAZATLAN","Venadillo"
"04AAM-115","SONORA","ALAMOS",-109.195019008422,27.3100503216511,"SIN","NOROESTE","NAVOJOA","Alamos"
"04ACU-115","SONORA","HERMOSILLO",-111.909104454817,29.1008108918551,"SIN","NOROESTE","HERMOSILLO","Acuicola"
"04AGD-230","SONORA","AGUA PRIETA",-109.513244022724,31.1898974266081,"SIN","NOROESTE","NOGALES","Aguaprieta II"
"04AGI-115","SONORA","AGUA PRIETA",-109.28425116296,31.0067919421445,"SIN","NOROESTE","NOGALES","Agua Prieta"
"04ALT-115","SONORA","ALTAR",-111.637470717413,31.1134526468971,"SIN","NOROESTE","CABORCA","Altar"
"04ANT-115","SONORA","CABORCA",-112.772807578766,31.0255099017868,"SIN","NOROESTE","CABORCA","Antimonio"
"04ASE-115","SONORA","ALTAR",-112.017828620253,31.3491373407235,"SIN","NOROESTE","CABORCA","Arroyo Seco"
"04BGT-115","SONORA","HERMOSILLO",-111.358036652077,29.2353326549677,"SIN","NOROESTE","HERMOSILLO","Bagotes"
"04BND-115","SONORA","CAJEME",-109.95395793691,27.5185095653078,"SIN","NOROESTE","OBREGON","Banderas"
"04BNV-230","SONORA","CANANEA",-109.996257137928,31.1188656176165,"SIN","NOROESTE","NOGALES","Buenavista"
"04BZI-115","SONORA","CABORCA",-112.397105757739,31.383705235349,"SIN","NOROESTE","CABORCA","Bizani"
"04CAJ-115","SONORA","CAJEME",-110.002986138739,27.2110657820296,"SIN","NOROESTE","OBREGON","Cajeme"
"04CBA-115","SONORA","CABORCA",-112.580562292602,30.425395080988,"SIN","NOROESTE","CABORCA","Caborca"
"04CCA-115","SONORA","CABORCA",-112.744950430617,30.9460775925694,"SIN","NOROESTE","CABORCA","Cerro Cañedo"
"04CCI-115","SONORA","CAJEME",-109.922229079403,27.3334519933243,"SIN","NOROESTE","OBREGON","Cocori"
"04CDP-115","SONORA","EMPALME",-110.699266020519,27.9181146298502,"SIN","NOROESTE","GUAYMAS","Cruz de Piedra"
"04CLA-115","SONORA","GUAYMAS",-111.235503538785,28.1526874347295,"SIN","NOROESTE","GUAYMAS","Centinela"
"04COC-115","SONORA","CAJEME",-109.81121889546,28.0653026488867,"SIN","NOROESTE","OBREGON","Ciudad Obregon Cuatro"
"04COD-115","SONORA","CAJEME",-109.900130192991,28.213823078441,"SIN","NOROESTE","OBREGON","Ciudad Obregon Dos"
"04COR-115","SONORA","CAJEME",-109.874703786091,27.661938338812,"SIN","NOROESTE","OBREGON","Corona"
"04COT-115","SONORA","CAJEME",-109.825780839655,28.058750131493,"SIN","NOROESTE","OBREGON","Ciudad Obregon Tres"
"04CRD-115","SONORA","HERMOSILLO",-111.545775684406,29.376314032738,"SIN","NOROESTE","HERMOSILLO","Cardonal"
"04DER-115","SONORA","HERMOSILLO",-112.228226089747,28.9669487053918,"SIN","NOROESTE","HERMOSILLO","Derivacion"
"04DSE-115","SONORA","CABORCA",-112.343025721693,31.5884474697116,"SIN","NOROESTE","CABORCA","El Deseo"
"04DYN-115","SONORA","HERMOSILLO",-111.538822902384,28.9381055512092,"SIN","NOROESTE","HERMOSILLO","Dynatec"
"04ECC-230","SONORA","EMPALME",-110.739249526897,28.0895797808826,"SIN","NOROESTE","HERMOSILLO","Empalme Ciclo Combinado"
"04ECC-400","SONORA","EMPALME",-110.530026580042,28.0215002527423,"SIN","NOROESTE","HERMOSILLO","Empalme Ciclo Combinado"
"04EFR-230","SONORA","AGUA PRIETA",-108.894176726953,31.1907252397501,"SIN","NOROESTE","NOGALES","El Fresnal"
"04EPM-115","SONORA","EMPALME",-110.620558727457,28.0124554371971,"SIN","NOROESTE","GUAYMAS","Empalme"
"04ETO-115","SONORA","LA COLORADA",-110.074170953587,28.6299210224685,"SIN","NOROESTE","HERMOSILLO","Estacion Torres"
"04FMA-115","SONORA","GUAYMAS",-110.842826699071,28.4432121193781,"SIN","NOROESTE","GUAYMAS","Fatima"
"04FUC-115","SONORA","NAVOJOA",-109.273113384471,27.0330980876016,"SIN","NOROESTE","NAVOJOA","Fundicion"
"04HAE-230","SONORA","HERMOSILLO",-111.731727598543,28.8479045809687,"SIN","NOROESTE","HERMOSILLO","Hermosillo Aeropuerto"
"04HCE-115","SONORA","HERMOSILLO",-111.726340258357,29.548315778914,"SIN","NOROESTE","HERMOSILLO","Hermosillo Cereso"
"04HDS-115","SONORA","CAJEME",-109.876944300926,27.7543602615166,"SIN","NOROESTE","OBREGON","Hierro de Sonora"
"04HLC-115","SONORA","HERMOSILLO",-111.441177450858,29.4679363365562,"SIN","NOROESTE","HERMOSILLO","Hermosillo Cuatro"
"04HLD-115","SONORA","HERMOSILLO",-111.128331280741,28.3796941972697,"SIN","NOROESTE","HERMOSILLO","Hermosillo Dos"
"04HLE-115","SONORA","HERMOSILLO",-111.819810100154,29.0334197210672,"SIN","NOROESTE","HERMOSILLO","Hermosillo Siete"
"04HLI-115","SONORA","HERMOSILLO",-111.53990329599,29.0001980781958,"SIN","NOROESTE","HERMOSILLO","Hermosillo Cinco"
"04HLI-230","SONORA","HERMOSILLO",-111.719834324063,29.1097801232428,"SIN","NOROESTE","HERMOSILLO","Hermosillo Cinco"
"04HLN-115","SONORA","HERMOSILLO",-112.109013725515,29.0855022022713,"SIN","NOROESTE","HERMOSILLO","Hermosillo Nueve"
"04HLO-115","SONORA","HERMOSILLO",-111.14152542624,28.4538423508855,"SIN","NOROESTE","HERMOSILLO","Hermosillo Ocho"
"04HLS-115","SONORA","HERMOSILLO",-111.161936770814,29.3464606621099,"SIN","NOROESTE","HERMOSILLO","Hermosillo Seis"
"04HLT-115","SONORA","HERMOSILLO",-111.124845739729,28.7174628773262,"SIN","NOROESTE","HERMOSILLO","Hermosillo Tres"
"04HLU-115","SONORA","HERMOSILLO",-111.710482482342,28.7422569893514,"SIN","NOROESTE","HERMOSILLO","Hermosillo Uno"
"04HMA-115","SONORA","HERMOSILLO",-111.182553381067,29.0583775403279,"SIN","NOROESTE","HERMOSILLO","La Manga"
"04HMI-115","SONORA","HERMOSILLO",-111.226756159206,29.3943050156789,"SIN","NOROESTE","HERMOSILLO","Hermosillo Mision"
"04HPO-115","SONORA","HUATABAMPO",-109.095592101172,26.3936349795962,"SIN","NOROESTE","NAVOJOA","Huatabampo"
"04ICA-115","SONORA","CABORCA",-112.933325003656,30.6383483326746,"SIN","NOROESTE","CABORCA","Industrial Caborca"
"04IMR-115","SONORA","IMURIS",-111.008613264739,31.0019093690115,"SIN","NOROESTE","NOGALES","Imuris"
"04ISC-115","SONORA","NOGALES",-111.123275300039,31.2151160287838,"SIN","NOROESTE","NOGALES","Industrial San Carlos"
"04LAD-115","SONORA","HERMOSILLO",-112.356072221144,28.7847451403588,"SIN","NOROESTE","HERMOSILLO","Ladrillera"
"04LCH-115","SONORA","PUERTO PEÑASCO",-113.98044704069,31.5977100941383,"SIN","NOROESTE","CABORCA","La Choya"
"04LDO-115","SONORA","MAGDALENA",-111.075077393649,30.6484379184141,"SIN","NOROESTE","NOGALES","Luis Donaldo Colosio"
"04LLB-115","SONORA","ALTAR",-111.721597913306,30.9086777732386,"SIN","NOROESTE","CABORCA","Llano Blanco"
"04LMA-115","SONORA","EMPALME",-110.596656045568,27.8975387806274,"SIN","NOROESTE","GUAYMAS","La Misa"
"04LPN-115","SONORA","PUERTO PEÑASCO",-113.635693120425,31.610037850579,"SIN","NOROESTE","CABORCA","La Pinta"
"04MAP-115","SONORA","HERMOSILLO",-112.02057631462,29.1691107716611,"SIN","NOROESTE","HERMOSILLO","Maniobras Apasco"
"04MCM-115","SONORA","ALAMOS",-108.860971847836,26.8884997902079,"SIN","NOROESTE","NAVOJOA","Mina Cobre del Mayo"
"04MFN-115","SONORA","CABORCA",-112.55996596482,30.2185786917121,"SIN","NOROESTE","CABORCA","Maniobras Fresnillo"
"04MLA-115","SONORA","EMPALME",-110.784600384117,27.9902045237398,"SIN","NOROESTE","GUAYMAS","Morelos La Atravezada"
"04MRI-115","SONORA","ALAMOS",-108.693990855505,26.7144849661397,"SIN","NOROESTE","NAVOJOA","Mocuzari"
"04NGN-115","SONORA","NOGALES",-110.772397605141,31.1166836720886,"SIN","NOROESTE","NOGALES","Nogales Norte"
"04NGS-115","SONORA","NOGALES",-110.89937508565,31.2705417233266,"SIN","NOROESTE","NOGALES","Nogales"
"04NNG-115","SONORA","NOGALES",-110.788294267176,31.086555566997,"SIN","NOROESTE","NOGALES","Nuevo Nogales"
"04NPO-115","SONORA","AGUA PRIETA",-109.277015801293,31.1193847898632,"SIN","NOROESTE","NOGALES","Nuevo Progreso"
"04NVI-115","SONORA","NAVOJOA",-109.569122217323,27.1068377560441,"SIN","NOROESTE","NAVOJOA","Navojoa Industrial"
"04NVJ-115","SONORA","NAVOJOA",-109.450260469531,27.0762220576219,"SIN","NOROESTE","NAVOJOA","Navojoa"
"04NVL-115","SONORA","SOYOPA",-109.808381092661,29.0209002764758,"SIN","NOROESTE","HERMOSILLO","Novillo"
"04NVN-115","SONORA","NAVOJOA",-109.362930217856,27.0845207993203,"SIN","NOROESTE","NAVOJOA","Navojoa Norte"
"04NVO-115","SONORA","NAVOJOA",-109.201476204399,26.78090108455,"SIN","NOROESTE","NAVOJOA","Navojoa Oriente"
"04OAS-115","SONORA","CARBO",-111.141500281413,29.583229756428,"SIN","NOROESTE","HERMOSILLO","Oasis"
"04OBS-230","SONORA","CANANEA",-110.527679905718,30.824016710618,"SIN","NOROESTE","NOGALES","Observatorio"
"04OBU-115","SONORA","CAJEME",-110.069091453232,27.2104977306471,"SIN","NOROESTE","OBREGON","Obregon Uno"
"04OCU-115","SONORA","TRINCHERAS",-111.525660080089,30.1751155813287,"SIN","NOROESTE","NOGALES","Ocuca"
"04ORI-115","SONORA","PUERTO PEÑASCO",-113.211912129528,31.3125557408988,"SIN","NOROESTE","CABORCA","Oriente"
"04OVI-115","SONORA","CAJEME",-110.003468209594,27.2419728453549,"SIN","NOROESTE","OBREGON","Oviachic"
"04PGD-115","SONORA","GUAYMAS",-111.244455513832,28.0622741781267,"SIN","NOROESTE","GUAYMAS","Planta Guaymas Dos"
"04PGD-230","SONORA","GUAYMAS",-110.335460141019,27.7462899594449,"SIN","NOROESTE","GUAYMAS","Planta Guaymas Dos"
"04PIH-115","SONORA","HERMOSILLO",-111.105195424431,28.7807359353059,"SIN","NOROESTE","HERMOSILLO","Parque Industrial Hermosillo"
"04PLD-230","SONORA","PITIQUITO",-112.019293545054,29.945370413212,"SIN","NOROESTE","CABORCA","Puerto Libertad"
"04PPA-115","SONORA","PUERTO PEÑASCO",-113.387379387484,31.6906365056442,"SIN","NOROESTE","CABORCA","Puerto Penasco"
"04PRG-115","SONORA","CAJEME",-109.818606516198,27.7091167296496,"SIN","NOROESTE","OBREGON","Progreso"
"04PRO-115","SONORA","CAJEME",-110.058719580134,27.3833972307015,"SIN","NOROESTE","OBREGON","Providencia"
"04PUE-115","SONORA","HERMOSILLO",-111.092012914093,29.2770838430889,"SIN","NOROESTE","HERMOSILLO","Pueblitos"
"04PUP-115","SONORA","HERMOSILLO",-112.204239146209,29.2513051255706,"SIN","NOROESTE","HERMOSILLO","Pueblitos Provisional"
"04PYE-115","SONORA","PUERTO PEÑASCO",-113.414477505089,31.7118660925418,"SIN","NOROESTE","CABORCA","Playa Encanto"
"04RGU-115","SONORA","HERMOSILLO",-110.803013753902,29.1499966336435,"SIN","NOROESTE","HERMOSILLO","Rolando Garcia Urrea"
"04RIS-115","SONORA","HERMOSILLO",-112.500463693931,28.8925130353573,"SIN","NOROESTE","HERMOSILLO","Rio Sonora"
"04SBC-115","SONORA","HERMOSILLO",-110.972481161635,28.8349532144221,"SIN","NOROESTE","HERMOSILLO","Subestacion 4 Costa Hermosillo"
"04SBD-115","SONORA","HERMOSILLO",-110.9745678621,29.0663057782863,"SIN","NOROESTE","HERMOSILLO","Subestacion 2 Costa Hermosillo"
"04SBE-115","SONORA","HERMOSILLO",-112.083704766321,29.0837479325458,"SIN","NOROESTE","HERMOSILLO","Subestacion 7 Costa Hermosillo"
"04SBI-115","SONORA","HERMOSILLO",-111.43678477146,29.1980806193193,"SIN","NOROESTE","HERMOSILLO","Subestacion 5 Costa Hermosillo"
"04SBK-115","SONORA","HERMOSILLO",-111.617430164531,29.4203212612145,"SIN","NOROESTE","HERMOSILLO","Bahia Kino"
"04SBN-115","SONORA","HERMOSILLO",-111.119393907465,29.2171842285784,"SIN","NOROESTE","HERMOSILLO","Subestacion 9 Costa Hermosillo"
"04SBO-115","SONORA","HERMOSILLO",-110.628948908618,29.2747176621674,"SIN","NOROESTE","HERMOSILLO","Subestacion 8 Costa Hermosillo"
"04SBS-115","SONORA","HERMOSILLO",-111.264419835727,29.0904013932009,"SIN","NOROESTE","HERMOSILLO","Subestacion 6 Costa Hermosillo"
"04SBT-115","SONORA","HERMOSILLO",-112.42731175335,29.1874836953266,"SIN","NOROESTE","HERMOSILLO","Subestacion 3 Costa Hermosillo"
"04SBU-115","SONORA","HERMOSILLO",-111.397568084615,29.276130625098,"SIN","NOROESTE","HERMOSILLO","Subestacion 1 Costa Hermosillo"
"04SBZ-115","SONORA","HERMOSILLO",-111.819001869465,29.2963380987147,"SIN","NOROESTE","HERMOSILLO","Subestacion 10 Costa Hermosillo"
"04SCL-115","SONORA","HERMOSILLO",-112.397119538295,29.1136280309282,"SIN","NOROESTE","HERMOSILLO","Subestacion colinas"
"04SCN-115","SONORA","CANANEA",-110.429027656537,30.9771434221952,"SIN","NOROESTE","NOGALES","Subestacion Cananea"
"04SCN-230","SONORA","CANANEA",-110.100414981249,30.839202930321,"SIN","NOROESTE","NOGALES","Subestacion Cananea"
"04SCR-115","SONORA","GUAYMAS",-111.171161708368,28.1325007812306,"SIN","NOROESTE","GUAYMAS","San Carlos"
"04SEL-115","SONORA","HERMOSILLO",-111.863505015839,29.0072729433739,"SIN","NOROESTE","HERMOSILLO","Selecta"
"04SGU-115","SONORA","GUAYMAS",-110.567976847203,28.2506242840009,"SIN","NOROESTE","GUAYMAS","Subestacion Guaymas Uno"
"04SHO-115","SONORA","CABORCA",-112.380972414306,30.6287287425177,"SIN","NOROESTE","CABORCA","Sahuaro"
"04SNC-115","SONORA","HERMOSILLO",-111.268655888241,28.5412570048533,"SIN","NOROESTE","HERMOSILLO","San Nicolas"
"04SPP-115","SONORA","HERMOSILLO",-111.598498577806,29.4637225392739,"SIN","NOROESTE","HERMOSILLO","Punto P"
"04SSA-115","SONORA","CABORCA",-112.347689968356,31.1907300483468,"SIN","NOROESTE","CABORCA","Seis de Abril"
"04STA-115","SONORA","SANTA ANA",-110.887039447484,30.3389618870637,"SIN","NOROESTE","NOGALES","Santa Ana"
"04STI-115","SONORA","HERMOSILLO",-110.941127695412,28.7342290959522,"SIN","NOROESTE","HERMOSILLO","Santa Ines"
"04SVV-115","SONORA","CABORCA",-112.792013160696,30.4118560146056,"SIN","NOROESTE","CABORCA","Siempre Viva"
"04TBR-115","SONORA","CAJEME",-110.060278549186,28.0781372811083,"SIN","NOROESTE","OBREGON","Tobarito"
"04TCG-115","SONORA","HERMOSILLO",-110.76545266139,29.2305686884954,"SIN","NOROESTE","HERMOSILLO","Tecnologico"
"04TST-115","SONORA","HERMOSILLO",-111.322224981665,28.7450625485544,"SIN","NOROESTE","HERMOSILLO","Tastiota"
"04TTB-115","SONORA","CAJEME",-109.676205991475,28.364264537976,"SIN","NOROESTE","OBREGON","Tetabiate"
"04URE-115","SONORA","URES",-110.048412819988,29.3287575702835,"SIN","NOROESTE","HERMOSILLO","Ures"
"04VCM-115","SONORA","GUAYMAS",-110.742741375696,28.3009820502771,"SIN","NOROESTE","OBREGON","Vicam"
"04VDY-115","SONORA","CAJEME",-109.894584995478,27.7369312282334,"SIN","NOROESTE","OBREGON","Valle del Yaqui"
"04VIJ-115","SONORA","BENITO JUAREZ",-109.741567825613,27.1344099350958,"SIN","NOROESTE","NAVOJOA","Villa Juarez"
"04VMY-115","SONORA","ETCHOJOA",-109.796529184154,27.0371264696247,"SIN","NOROESTE","NAVOJOA","Valle del Mayo"
"04VNO-115","SONORA","HERMOSILLO",-112.069931775993,29.1735796492781,"SIN","NOROESTE","HERMOSILLO","Viñedos"
"04VPI-115","SONORA","HERMOSILLO",-111.554981269487,29.1577821578188,"SIN","NOROESTE","HERMOSILLO","Villa del Pitic"
"04VYD-115","SONORA","CAJEME",-110.052650965756,27.7955414728707,"SIN","NOROESTE","OBREGON","Valle del Yaqui Dos"
"07CHQ-230","SONORA","SAN LUIS RIO COLORADO",-114.723549068129,32.3962654452331,"BCA","BAJA CALIFORNIA","SANLUIS","Chapultepec"
"07HGO-161","SONORA","SAN LUIS RIO COLORADO",-113.774906779764,32.1347985060597,"BCA","BAJA CALIFORNIA","SANLUIS","Hidalgo"
"07PID-161","SONORA","SAN LUIS RIO COLORADO",-114.651537852868,32.3589340005233,"BCA","BAJA CALIFORNIA","SANLUIS","Parque Industrial"
"07PID-230","SONORA","SAN LUIS RIO COLORADO",-114.510271946613,32.2166601438657,"BCA","BAJA CALIFORNIA","SANLUIS","Parque Industrial"
"07SRY-230","SONORA","SAN LUIS RIO COLORADO",-113.944003166766,31.9243423052208,"BCA","BAJA CALIFORNIA","SANLUIS","San Luis Rey"
"02CAO-115","TABASCO","COMALCALCO",-93.2570731906584,18.2231146998169,"SIN","ORIENTAL","CHONTALPA","Comalcalco Oriente"
"02CDD-115","TABASCO","CARDENAS",-93.4382591003765,18.0387234513109,"SIN","ORIENTAL","CHONTALPA","Cardenas Dos"
"02CDN-115","TABASCO","CARDENAS",-94.0131071476063,18.228942089422,"SIN","ORIENTAL","CHONTALPA","Cardenas"
"02CEM-115","TABASCO","MACUSPANA",-92.3656649464556,17.9834029338399,"SIN","ORIENTAL","LOS RIOS","Cementos Apasco"
"02CHT-115","TABASCO","CARDENAS",-93.589525959782,18.3808300152679,"SIN","ORIENTAL","CHONTALPA","Chontalpa"
"02CNM-115","TABASCO","CENTRO",-92.9835048463682,17.7866429157665,"SIN","ORIENTAL","CHONTALPA","Carmen"
"02CNX-115","TABASCO","CENTRO",-93.0699110859728,17.9225320494971,"SIN","ORIENTAL","VILLAHERMOSA","Cogeneracion Nuevo Pemex"
"02COM-115","TABASCO","COMALCALCO",-93.4747867678499,18.3910799929757,"SIN","ORIENTAL","CHONTALPA","Comalcalco"
"02CPX-115","TABASCO","MACUSPANA",-92.4487350119803,17.8304035599002,"SIN","ORIENTAL","LOS RIOS","Ciudad Pemex"
"02CSU-115","TABASCO","HUIMANGUILLO",-93.4568951544005,17.7981814489229,"SIN","ORIENTAL","CHONTALPA","Cardenas Sur"
"02DBX-115","TABASCO","PARAISO",-93.0344498858946,18.3902508454457,"SIN","ORIENTAL","CHONTALPA","Dos Bocas Pemex"
"02DUA-115","TABASCO","CUNDUACAN",-93.2485370772563,18.0186306795857,"SIN","ORIENTAL","CHONTALPA","Cunduacan"
"02EZA-115","TABASCO","EMILIANO ZAPATA",-91.5984782875429,17.4523444994599,"SIN","ORIENTAL","LOS RIOS","Zapata Poniente"
"02FRT-115","TABASCO","CENTLA",-92.6129135237487,18.5875973802028,"SIN","ORIENTAL","VILLAHERMOSA","Frontera"
"02GIR-115","TABASCO","HUIMANGUILLO",-93.9055263879649,17.9625091782841,"SIN","ORIENTAL","CHONTALPA","Girandas Pemex"
"02HMG-115","TABASCO","HUIMANGUILLO",-93.642236278796,17.8359632674442,"SIN","ORIENTAL","CHONTALPA","Huimanguillo"
"02ICD-115","TABASCO","CARDENAS",-93.730493996059,18.3337497373347,"SIN","ORIENTAL","CHONTALPA","CryoInfra Cardenas"
"02JAA-115","TABASCO","COMALCALCO",-93.4328719369669,18.2766922496665,"SIN","ORIENTAL","CHONTALPA","Jalpa"
"02LVA-115","TABASCO","MACUSPANA",-92.5409184409345,17.7994817162731,"SIN","ORIENTAL","LOS RIOS","La Curva"
"02MCD-115","TABASCO","MACUSPANA",-92.2809610313565,17.8902322506359,"SIN","ORIENTAL","LOS RIOS","Macuspana Dos"
